#{"t_start": 1765929090.221403, "env_id": "Reacher-v5"}
r,l,t
349.788425,50,422.758311
295.114199,50,422.88815
391.066847,50,423.016454
249.42267,50,423.144273
440.713566,50,423.271812
54.651539,50,423.404172
366.661801,50,423.532439
249.782965,50,423.660115
518.07117,50,423.788755
405.239682,50,423.919055
410.358317,50,424.047062
262.815608,50,424.174974
438.048836,50,424.302468
191.050664,50,424.432327
60.996239,50,424.560389
314.997491,50,424.688233
264.151058,50,424.816029
353.107316,50,424.945833
184.489183,50,425.073803
127.088161,50,425.201464
243.112533,50,425.329028
479.311316,50,425.459148
355.626871,50,425.586756
171.594521,50,425.713879
277.500304,50,425.84082
256.51123,50,425.972271
438.465817,50,426.09884
197.106552,50,426.225421
462.045429,50,426.35223
257.280978,50,426.482282
203.002418,50,426.610131
378.506452,50,426.737983
278.612526,50,426.865423
175.12662,50,426.99796
293.833775,50,427.18797
403.958548,50,427.321851
139.624507,50,427.454168
402.097881,50,427.582834
330.528669,50,427.709912
291.039263,50,427.836935
218.677532,50,427.963983
227.352308,50,428.092236
103.881129,50,428.219229
337.467506,50,428.345892
292.048768,50,428.472248
306.123055,50,428.600595
460.629005,50,428.727641
319.199111,50,428.854469
267.960085,50,428.981476
209.310658,50,429.109205
339.091013,50,429.234981
364.537675,50,429.360924
487.658201,50,429.486534
357.151748,50,429.613767
385.402302,50,429.740323
94.262001,50,429.867082
196.774477,50,429.993475
67.832339,50,430.121106
261.13185,50,430.247578
145.275744,50,430.374189
458.364268,50,430.50068
460.951238,50,430.628335
59.77211,50,430.755079
275.961602,50,430.881661
228.401994,50,431.008253
57.72822,50,431.135845
472.405082,50,431.26231
292.225508,50,431.389006
246.212051,50,431.515485
365.903875,50,431.643216
348.202478,50,431.769554
257.414682,50,431.896079
303.039227,50,432.022665
114.660658,50,432.150283
232.43312,50,432.276937
224.930749,50,432.403407
348.058267,50,432.533161
264.559789,50,432.662214
376.539678,50,432.790048
438.619293,50,432.960314
325.013288,50,433.091452
296.874013,50,433.223768
336.723718,50,433.352603
150.592346,50,433.480754
252.568433,50,433.608906
458.225561,50,433.739052
207.80624,50,433.867566
353.964868,50,433.995771
229.184527,50,434.124218
358.634238,50,434.257544
444.18817,50,434.385957
323.319465,50,434.514646
41.761811,50,434.643682
395.096917,50,434.774632
336.431715,50,434.903467
42.050259,50,435.031773
106.309944,50,435.159558
307.038107,50,435.289445
283.388964,50,435.41761
338.273489,50,435.545568
79.78481,50,435.67373
150.721618,50,435.803745
256.115657,50,435.931926
392.970079,50,436.059956
306.531818,50,436.188084
323.469518,50,436.320314
270.023489,50,436.461066
465.660034,50,436.612993
237.184828,50,436.740355
143.230495,50,436.871842
400.561509,50,437.00042
234.958181,50,437.128065
162.68529,50,437.255904
149.223153,50,437.386406
410.262778,50,437.51436
103.43103,50,437.641846
245.509314,50,437.769678
126.567842,50,437.900063
276.610415,50,438.028409
285.610526,50,438.156512
298.76368,50,438.284316
257.370755,50,438.414567
248.352982,50,438.542481
300.484232,50,438.670237
277.359068,50,438.798273
275.845717,50,438.930489
214.651188,50,439.058646
377.394633,50,439.186667
323.99603,50,439.314645
188.566356,50,439.456314
415.025034,50,439.584479
325.437849,50,439.712429
260.992426,50,439.840903
315.70502,50,439.971805
457.351774,50,440.099683
222.833961,50,440.22737
140.523055,50,440.354591
154.952392,50,440.484639
334.37674,50,440.612289
254.731706,50,440.740171
209.572104,50,440.867705
196.819291,50,440.997955
180.790105,50,441.125847
427.668707,50,441.253334
370.971054,50,441.380741
393.110962,50,441.512758
374.757122,50,441.640828
302.57525,50,441.768863
46.988623,50,441.897122
444.605823,50,442.027339
126.011137,50,442.155283
307.357663,50,442.284772
280.20928,50,442.412537
78.891044,50,442.543101
327.797355,50,442.671359
265.651415,50,442.799154
438.412907,50,442.927147
379.889314,50,443.057458
162.97858,50,443.185777
438.57474,50,443.31395
220.55834,50,443.441972
214.812543,50,443.571973
228.410428,50,443.699888
431.092053,50,443.82807
322.230793,50,443.955806
46.130492,50,444.088178
419.374465,50,444.217125
144.801027,50,444.345305
248.493683,50,444.473261
332.77624,50,444.603931
334.499134,50,444.731665
437.582627,50,444.859655
205.222926,50,444.988092
256.967596,50,445.117807
518.159055,50,445.245738
358.451926,50,445.37383
383.725235,50,445.502101
188.584614,50,445.632172
125.335405,50,445.760097
411.657054,50,445.888326
268.846648,50,446.016533
407.498529,50,446.148444
380.480385,50,446.275885
85.610973,50,446.403323
98.777169,50,446.530608
413.338087,50,446.660408
352.105324,50,446.787842
187.462925,50,446.915906
526.678978,50,447.043265
482.324811,50,447.173302
197.429522,50,447.300951
231.973381,50,447.428654
254.350781,50,447.556185
223.897713,50,447.686267
346.138349,50,447.814501
426.24505,50,447.942156
326.097675,50,448.069711
207.02795,50,448.202439
432.893783,50,448.330904
425.525081,50,448.459153
108.569063,50,448.587332
463.36676,50,448.71753
426.410093,50,448.845663
434.944275,50,448.973917
309.871619,50,449.101969
366.913085,50,449.232141
168.301467,50,449.36046
311.912296,50,449.488359
220.119844,50,449.616155
330.173567,50,449.745541
46.370316,50,449.874299
144.886959,50,450.002338
388.77614,50,450.130348
373.131051,50,450.262607
37.016561,50,450.390422
390.785558,50,450.5183
336.888768,50,450.645661
131.114055,50,450.776011
154.061932,50,450.903625
131.695002,50,451.031511
212.276361,50,451.159417
408.781475,50,451.289221
469.670434,50,451.41708
386.248532,50,451.544733
69.389309,50,451.672619
168.138403,50,451.802342
361.319062,50,451.929941
201.469719,50,452.057965
51.927527,50,452.186056
310.640736,50,452.318357
459.799304,50,452.446439
365.699038,50,452.574318
196.770726,50,452.702071
49.548516,50,452.832298
468.488299,50,452.960087
97.500458,50,453.088276
354.068543,50,453.216048
474.669856,50,453.346331
470.760991,50,453.474637
98.717901,50,453.602722
358.346548,50,453.730687
224.232209,50,453.860951
437.188977,50,453.98901
348.207596,50,454.117055
465.856022,50,454.244628
280.312991,50,454.376295
282.47247,50,454.504416
296.110967,50,454.63258
493.568011,50,454.760501
200.87989,50,454.890646
162.265779,50,455.019102
466.309071,50,455.147016
395.83725,50,455.274956
465.171226,50,455.405126
121.287835,50,455.533221
387.748481,50,455.661104
346.114101,50,455.789041
494.7763,50,455.91909
384.662761,50,456.046332
363.949746,50,456.173027
311.804095,50,456.299983
306.601678,50,456.43274
257.900974,50,456.560825
91.597315,50,456.68825
370.207544,50,456.81567
248.238878,50,456.945458
394.322106,50,457.0728
354.928748,50,457.200379
334.943653,50,457.327913
264.668282,50,457.458182
400.26647,50,457.58611
83.659494,50,457.713754
57.435475,50,457.84129
293.442225,50,457.971008
337.081402,50,458.098647
375.673668,50,458.225895
93.441832,50,458.353443
271.626417,50,458.48558
447.864706,50,458.613666
446.363069,50,458.741415
166.077926,50,458.869288
404.21147,50,458.999644
433.256845,50,459.127227
228.566672,50,459.254876
279.969053,50,459.382674
88.788108,50,459.513504
375.56064,50,459.641922
82.833432,50,459.770069
343.86619,50,459.89801
468.365211,50,460.028043
454.887773,50,460.155912
65.38951,50,460.283844
438.64664,50,460.411596
443.898898,50,460.543904
61.780078,50,460.672234
225.095428,50,460.800521
349.881929,50,460.928256
304.086095,50,461.058321
251.578878,50,461.186452
390.404887,50,461.314556
319.354716,50,461.442319
406.430779,50,461.572515
376.971564,50,461.70049
112.557983,50,461.827954
142.500038,50,461.955366
380.974735,50,462.085152
187.133701,50,462.221183
266.931687,50,462.351712
212.055803,50,462.47899
338.548621,50,462.612175
166.864926,50,462.74042
374.837635,50,462.868038
296.558434,50,462.995526
317.295267,50,463.125666
444.881714,50,463.253351
368.425385,50,463.381081
429.22139,50,463.509061
404.645285,50,463.639359
36.488393,50,463.767468
339.921293,50,463.895183
365.287517,50,464.023277
98.900159,50,464.153451
246.951071,50,464.281256
225.853014,50,464.409181
442.899048,50,464.537382
372.150727,50,464.669461
303.488256,50,464.797019
357.417252,50,464.924647
426.767644,50,465.052421
87.157197,50,465.181883
90.716699,50,465.309635
371.001663,50,465.437503
409.236489,50,465.565524
394.234035,50,465.695356
326.589347,50,465.823326
286.203084,50,465.951532
495.236654,50,466.078876
137.498331,50,466.208882
383.30063,50,466.336564
405.552293,50,466.464534
269.278907,50,466.592586
294.986574,50,466.725437
342.407055,50,466.853375
220.678313,50,466.981668
344.778199,50,467.10959
122.921858,50,467.239907
461.7391,50,467.367544
433.521878,50,467.495504
250.694331,50,467.623451
297.604814,50,467.753567
462.592625,50,467.881842
220.489643,50,468.009674
92.996514,50,468.137418
479.4261,50,468.267294
231.261472,50,468.395255
42.724049,50,468.523232
394.025923,50,468.65446
434.827673,50,468.78842
37.37659,50,468.916952
225.212343,50,469.044989
246.858051,50,469.172807
260.033245,50,469.303372
50.399304,50,469.431503
415.70444,50,469.559692
148.560178,50,469.6902
456.900239,50,469.819384
185.857393,50,469.946372
465.158497,50,470.073219
44.306738,50,470.200407
313.040749,50,470.329603
162.871065,50,470.456074
409.746209,50,470.583001
193.091105,50,470.710847
328.221253,50,470.842008
400.353869,50,470.968803
424.416741,50,471.09565
542.793583,50,471.222491
92.045909,50,471.351168
227.149861,50,471.478232
93.032363,50,471.606145
377.381175,50,471.734127
357.767104,50,471.864896
228.486238,50,471.992421
169.06904,50,472.119662
418.105396,50,472.248206
341.41389,50,472.378594
375.283376,50,472.506637
134.060443,50,472.634714
311.385388,50,472.762462
364.247455,50,472.894327
57.495392,50,473.022411
220.330987,50,473.15021
226.110877,50,473.277704
445.34418,50,473.407936
424.441161,50,473.535311
363.825708,50,473.663269
40.459669,50,473.791254
320.062712,50,473.921368
173.260275,50,474.049109
492.432539,50,474.176386
458.737189,50,474.304004
498.169326,50,474.43392
275.218359,50,474.561928
325.685225,50,474.689817
426.533804,50,474.817604
352.717459,50,474.949466
447.010743,50,475.077311
492.529507,50,475.205063
389.571571,50,475.332379
480.235537,50,475.462136
175.411549,50,475.590089
53.827128,50,475.71812
154.784691,50,475.845839
419.068398,50,475.976203
425.342995,50,476.104011
308.340783,50,476.231626
209.052256,50,476.359041
437.774972,50,476.489337
414.375989,50,476.617355
371.75008,50,476.745117
448.969962,50,476.87295
198.287001,50,477.004933
425.411052,50,477.132644
505.216021,50,477.260173
160.708773,50,477.387836
237.412832,50,477.518208
331.051526,50,477.646354
388.435047,50,477.774278
285.580401,50,477.902548
140.603026,50,478.032368
260.284911,50,478.159906
305.30721,50,478.287478
374.456497,50,478.415437
402.003628,50,478.545729
365.690618,50,478.673691
350.459754,50,478.801254
428.551986,50,478.92915
380.899268,50,479.060984
475.826494,50,479.188887
132.98161,50,479.316864
275.095406,50,479.445146
501.010075,50,479.575097
305.581991,50,479.703046
290.178362,50,479.833217
250.331813,50,479.960961
423.542783,50,480.091228
238.742676,50,480.219358
57.687748,50,480.347654
495.030946,50,480.475855
202.862555,50,480.60667
238.123371,50,480.734975
193.218278,50,480.863163
315.699242,50,480.99112
378.949383,50,481.123371
78.514283,50,481.251109
151.156959,50,481.378562
420.338328,50,481.505742
185.394548,50,481.635286
380.046678,50,481.763049
219.511086,50,481.89063
407.676846,50,482.018248
285.636405,50,482.148371
183.953002,50,482.276101
372.152801,50,482.403814
348.437985,50,482.531533
364.640249,50,482.661824
296.31535,50,482.790011
41.990443,50,482.918424
211.303309,50,483.046463
423.667654,50,483.17847
473.472702,50,483.306323
343.849302,50,483.43445
185.499849,50,483.562397
278.261998,50,483.69272
330.173511,50,483.820807
138.904375,50,483.948771
239.119273,50,484.076822
378.71745,50,484.207201
258.346529,50,484.335437
436.481796,50,484.463494
135.218,50,484.591693
216.799561,50,484.738791
395.488077,50,484.866883
418.742624,50,484.995038
124.551725,50,485.12305
144.013828,50,485.255231
57.247348,50,485.383231
156.295115,50,485.51144
397.989706,50,485.638758
476.715601,50,485.768426
398.858495,50,485.896745
53.995402,50,486.024152
201.18049,50,486.150882
250.095344,50,486.27996
478.286976,50,486.407926
66.475879,50,486.536131
202.094451,50,486.663841
434.592985,50,486.793721
243.060037,50,486.922099
506.068392,50,487.050108
414.769482,50,487.177952
408.652962,50,487.310059
372.110139,50,487.438323
413.964536,50,487.566081
41.826994,50,487.693816
105.265358,50,487.824204
422.724859,50,487.95261
159.663691,50,488.080448
399.13818,50,488.208043
287.131748,50,488.337957
342.810887,50,488.46579
468.793068,50,488.593625
326.742362,50,488.721638
240.180272,50,488.851695
235.868274,50,488.979635
194.478191,50,489.107669
326.497117,50,489.23526
236.59389,50,489.367764
43.946814,50,489.496457
204.678642,50,489.624567
429.231239,50,489.752875
234.091009,50,489.883309
300.612868,50,490.01145
181.067028,50,490.139644
299.354252,50,490.267764
267.026669,50,490.397799
303.656978,50,490.525939
128.26181,50,490.653968
327.975764,50,490.782343
241.491319,50,490.912226
185.931712,50,491.040258
217.321008,50,491.168221
462.573171,50,491.29621
172.516904,50,491.428439
262.29387,50,491.556032
371.594659,50,491.683476
78.227871,50,491.811139
399.369621,50,491.941302
167.658219,50,492.068844
418.251182,50,492.19666
80.720841,50,492.324332
387.368144,50,492.454224
211.418655,50,492.581991
435.103138,50,492.70958
501.343071,50,492.836827
253.525722,50,492.9669
107.97326,50,493.094447
484.928432,50,493.222051
291.24418,50,493.349422
515.603035,50,493.481458
334.231872,50,493.609568
469.484728,50,493.737404
136.548568,50,493.865037
313.021881,50,493.994806
51.852166,50,494.123159
239.819988,50,494.250729
437.99535,50,494.377963
59.678252,50,494.508239
520.327318,50,494.636035
123.314809,50,494.763873
150.320255,50,494.891391
487.748122,50,495.02138
282.760123,50,495.14902
288.999843,50,495.276665
505.517317,50,495.404195
462.861446,50,495.53614
68.048371,50,495.664217
145.356487,50,495.792099
384.503615,50,495.920076
430.892015,50,496.050231
120.571343,50,496.178019
276.478852,50,496.305974
483.697296,50,496.433605
297.116546,50,496.566688
317.766429,50,496.695656
212.729973,50,496.823573
20.092397,50,496.951943
339.392113,50,497.082249
302.407726,50,497.210042
441.22624,50,497.337883
77.201386,50,497.465741
146.031215,50,497.597317
211.938445,50,497.724604
363.193853,50,497.85179
175.117833,50,497.979153
253.717975,50,498.109196
259.689335,50,498.23683
143.064864,50,498.364418
378.2443,50,498.492045
437.571841,50,498.622046
147.296423,50,498.749675
112.190025,50,498.877277
453.714694,50,499.00507
197.755051,50,499.134705
474.712625,50,499.262399
396.670602,50,499.390492
426.61967,50,499.518222
51.412859,50,499.650459
220.820188,50,499.778161
278.395667,50,499.906354
370.208481,50,500.034048
194.669284,50,500.164432
413.84863,50,500.292637
238.624244,50,500.420429
436.267202,50,500.548841
470.248906,50,500.679302
427.285886,50,500.807363
77.113536,50,500.935114
172.13959,50,501.062782
196.577314,50,501.192725
295.176001,50,501.320691
41.580614,50,501.448886
384.270244,50,501.576399
208.676514,50,501.708526
237.418159,50,501.836217
452.343093,50,501.963976
351.889671,50,502.091489
475.545415,50,502.221724
407.848193,50,502.351656
190.619214,50,502.478988
122.039247,50,502.606359
467.606263,50,502.736435
225.066918,50,502.863873
400.958231,50,502.99145
411.921952,50,503.119067
150.308665,50,503.249176
317.056221,50,503.37708
36.594797,50,503.505218
152.869068,50,503.633359
389.3955,50,503.763479
446.693561,50,503.891473
416.062875,50,504.019292
456.944057,50,504.147355
99.642367,50,504.279479
397.616246,50,504.40763
147.351112,50,504.535989
71.517053,50,504.663988
491.106506,50,504.794252
235.130665,50,504.922046
302.788165,50,505.049967
81.847854,50,505.178056
476.386326,50,505.308039
358.023165,50,505.435743
365.527324,50,505.564021
48.30231,50,505.692141
353.728003,50,505.822528
436.086257,50,505.950248
354.905841,50,506.077632
180.544167,50,506.20483
349.717248,50,506.335935
50.086621,50,506.463983
144.650341,50,506.59162
486.24542,50,506.718949
408.500682,50,506.848937
149.860116,50,506.976722
381.980079,50,507.104407
382.228309,50,507.23185
254.001123,50,507.364662
300.951292,50,507.503092
458.368786,50,507.630437
129.828463,50,507.75798
230.928431,50,507.888445
80.390069,50,508.016403
289.200182,50,508.144087
351.194784,50,508.271658
375.417037,50,508.404071
57.290619,50,508.532246
378.302463,50,508.659887
229.157831,50,508.787948
419.105762,50,508.918293
392.738468,50,509.046094
39.066059,50,509.173853
365.974834,50,509.301426
437.630548,50,509.431212
415.888083,50,509.558746
255.202687,50,509.686547
224.120717,50,509.814695
252.513434,50,509.944632
374.530249,50,510.072273
338.632924,50,510.200169
300.886833,50,510.327939
406.378835,50,510.460379
423.394803,50,510.588366
403.940424,50,510.716189
199.584162,50,510.846338
141.184976,50,510.976489
467.961169,50,511.10392
97.513233,50,511.231683
39.236764,50,511.358998
197.812334,50,511.489096
37.812158,50,511.616709
143.918028,50,511.744443
271.676684,50,511.872283
342.806529,50,512.002224
303.376086,50,512.129851
62.516148,50,512.257428
168.997937,50,512.384929
376.574114,50,512.517031
249.047845,50,512.644922
471.60307,50,512.772757
431.637081,50,512.900276
518.189805,50,513.030619
244.743583,50,513.157694
494.679309,50,513.285564
189.377471,50,513.413371
221.629906,50,513.543033
284.678185,50,513.671252
351.470716,50,513.79911
141.032078,50,513.92654
226.840718,50,514.056466
478.344238,50,514.184251
179.234421,50,514.311916
326.725551,50,514.439571
327.511515,50,514.571882
473.989734,50,514.700344
176.200507,50,514.82788
436.909526,50,514.955409
406.923833,50,515.08514
444.541421,50,515.213631
300.652495,50,515.342112
216.675146,50,515.470242
311.094307,50,515.600573
127.375506,50,515.72853
171.861099,50,515.856239
400.287493,50,515.983764
302.981756,50,516.112369
399.460086,50,516.239178
420.837893,50,516.366439
445.986229,50,516.494265
426.040436,50,516.630262
439.144913,50,516.759286
256.170408,50,516.887007
251.992703,50,517.016094
433.574845,50,517.146475
327.640834,50,517.274105
99.835153,50,517.402195
219.108309,50,517.529839
301.765789,50,517.663543
433.319665,50,517.793172
318.529731,50,517.921758
346.056024,50,518.05042
376.951945,50,518.180957
228.426149,50,518.30918
320.373648,50,518.436871
488.954,50,518.565118
282.6335,50,518.697169
357.021116,50,518.825002
164.115109,50,518.952528
191.09725,50,519.080387
457.169454,50,519.209878
209.838879,50,519.337675
413.816783,50,519.465
414.50465,50,519.592598
463.13735,50,519.722807
201.652205,50,519.850837
345.901939,50,519.978684
214.244139,50,520.106221
324.611086,50,520.236001
87.270418,50,520.363858
172.358562,50,520.491606
52.634424,50,520.619269
85.682426,50,520.751779
224.7276,50,520.8797
403.739204,50,521.00768
52.508494,50,521.135529
35.767103,50,521.26585
199.731874,50,521.393707
39.441237,50,521.521855
276.686805,50,521.649728
286.188042,50,521.779763
343.967976,50,521.907482
414.344566,50,522.035393
351.324948,50,522.163264
75.651696,50,522.29334
336.664984,50,522.421158
128.429901,50,522.54943
57.954778,50,522.677717
230.20691,50,522.810079
154.709421,50,522.938087
278.204017,50,523.06619
162.090243,50,523.193871
223.842735,50,523.323981
219.828359,50,523.451967
415.159818,50,523.579726
232.123542,50,523.707382
203.010802,50,523.837487
180.434596,50,523.965389
406.942494,50,524.093228
479.803059,50,524.22102
333.512585,50,524.350825
321.072003,50,524.478618
439.510757,50,524.60664
493.888117,50,524.73418
43.49485,50,524.86681
522.321658,50,524.995858
370.786758,50,525.123237
375.655901,50,525.250194
256.796597,50,525.379135
321.463316,50,525.50673
359.048787,50,525.63329
428.978122,50,525.760092
335.579564,50,525.890121
364.537171,50,526.019115
75.835345,50,526.147196
383.314498,50,526.274938
38.486995,50,526.404789
333.139036,50,526.532832
91.256616,50,526.660007
316.180417,50,526.787478
257.588278,50,526.91952
50.504578,50,527.047126
136.909738,50,527.174666
165.226321,50,527.301939
216.161914,50,527.432191
396.23515,50,527.559924
211.721482,50,527.687718
438.601909,50,527.815327
502.768124,50,527.958764
420.476267,50,528.086841
393.432745,50,528.214693
179.263745,50,528.34251
363.952656,50,528.472619
247.103749,50,528.600612
395.933558,50,528.728687
378.246961,50,528.856801
493.808351,50,528.98876
452.457555,50,529.116641
407.238744,50,529.244272
104.004485,50,529.372199
483.915573,50,529.502717
421.972617,50,529.630414
230.409922,50,529.758892
282.39052,50,529.886664
411.383064,50,530.016326
117.862686,50,530.144495
327.80666,50,530.272407
189.630185,50,530.400294
392.815776,50,530.530539
400.389127,50,530.658161
64.332175,50,530.787535
483.095533,50,530.915074
407.227629,50,531.047372
495.400312,50,531.175578
285.358916,50,531.303271
48.374911,50,531.431498
176.423259,50,531.562424
246.391156,50,531.690697
314.728895,50,531.818857
220.727664,50,531.946824
212.266543,50,532.076864
20.919813,50,532.205606
270.759003,50,532.335124
517.409454,50,532.462357
290.082597,50,532.593178
474.664177,50,532.72079
477.449751,50,532.848168
411.073239,50,532.97604
500.318009,50,533.108703
195.021591,50,533.236594
379.984629,50,533.364355
314.093661,50,533.492024
160.754656,50,533.622547
420.505799,50,533.750303
304.992282,50,533.877955
510.840961,50,534.006079
47.507078,50,534.135436
180.134712,50,534.263308
257.887564,50,534.390827
206.459947,50,534.518743
104.3678,50,534.648577
449.870118,50,534.775958
373.876068,50,534.903718
400.965799,50,535.03191
232.191201,50,535.163492
190.747757,50,535.291495
137.012572,50,535.419473
103.50927,50,535.547219
68.121208,50,535.678137
376.509833,50,535.806149
458.756106,50,535.934221
179.911441,50,536.061793
219.955237,50,536.191775
50.592453,50,536.31979
240.179841,50,536.447787
343.572783,50,536.575649
359.991918,50,536.705898
519.66811,50,536.834152
253.988855,50,536.962299
234.053736,50,537.090388
65.516024,50,537.221953
362.070928,50,537.349366
493.982115,50,537.47668
207.337045,50,537.603892
316.55348,50,537.734038
307.340818,50,537.86235
230.613271,50,537.990412
324.421879,50,538.118067
400.957564,50,538.248264
342.583909,50,538.376078
93.371193,50,538.504062
211.431533,50,538.631755
417.515571,50,538.761529
443.155644,50,538.889569
397.396545,50,539.01775
150.59117,50,539.145588
441.932832,50,539.278019
304.526415,50,539.406144
470.022711,50,539.533838
291.681846,50,539.661252
490.938994,50,539.792705
204.767113,50,539.921652
326.913511,50,540.049279
139.363154,50,540.129414
503.430468,50,540.260585
139.560421,50,540.388552
368.536992,50,540.516712
157.99612,50,540.644393
272.857437,50,540.774409
220.000661,50,540.90261
445.286143,50,541.030605
348.781899,50,541.158178
323.881081,50,541.29057
440.116367,50,541.418982
82.386185,50,541.547676
510.90181,50,541.675758
384.410548,50,541.80582
312.186347,50,541.93455
372.444721,50,542.06293
188.807748,50,542.191414
198.825527,50,542.321902
232.682621,50,542.450594
164.111595,50,542.578658
281.716406,50,542.706764
298.673951,50,542.837291
267.62707,50,542.96604
297.334018,50,543.094026
66.071673,50,543.222086
366.500671,50,543.354309
485.635419,50,543.482544
470.486964,50,543.61034
476.699808,50,543.738557
256.974488,50,543.869242
349.634529,50,543.997397
440.655934,50,544.125388
293.106682,50,544.252977
447.00575,50,544.383243
250.162789,50,544.511433
442.693767,50,544.638983
449.023585,50,544.76664
485.161267,50,544.8969
43.911361,50,545.024834
60.399835,50,545.152605
449.016786,50,545.279917
286.926917,50,545.412546
345.497228,50,545.540954
145.486599,50,545.669117
254.438107,50,545.79755
521.795508,50,545.927752
199.410258,50,546.05503
427.479499,50,546.182116
93.001735,50,546.309478
473.113392,50,546.439922
479.343447,50,546.568162
254.102361,50,546.696195
213.481871,50,546.824356
407.283561,50,546.954611
99.322385,50,547.082257
305.51479,50,547.210299
252.780228,50,547.338601
145.289195,50,547.471134
291.470324,50,547.599521
193.762388,50,547.727754
485.149586,50,547.856076
110.864466,50,547.986131
230.226111,50,548.114298
369.956011,50,548.242363
186.486297,50,548.370448
422.2419,50,548.500697
271.073401,50,548.629113
478.838227,50,548.757167
434.694033,50,548.885253
308.915826,50,549.040908
354.947429,50,549.169191
355.894246,50,549.297089
391.410333,50,549.425302
471.617166,50,549.557638
371.149573,50,549.68554
177.764263,50,549.813322
220.024517,50,549.94063
246.12993,50,550.07065
365.597959,50,550.198189
379.610894,50,550.325823
126.854207,50,550.46466
194.545522,50,550.594886
414.448898,50,550.72291
390.094036,50,550.850528
335.324113,50,550.978825
307.764606,50,551.109131
253.572097,50,551.236911
264.5107,50,551.364795
168.216127,50,551.492402
256.954621,50,551.624231
115.30191,50,551.752334
298.684423,50,551.880344
244.610747,50,552.007771
284.854259,50,552.1373
320.043466,50,552.264893
45.281421,50,552.392672
348.840474,50,552.520511
382.495379,50,552.650731
448.992428,50,552.778654
379.735514,50,552.906479
262.554192,50,553.034141
444.163007,50,553.164028
479.353282,50,553.291829
327.112731,50,553.419949
479.603179,50,553.547564
402.304173,50,553.679358
159.536495,50,553.807933
363.026021,50,553.935963
268.176357,50,554.063958
419.904603,50,554.19386
44.381262,50,554.32217
382.224623,50,554.450163
241.383874,50,554.577866
308.243669,50,554.707677
362.025225,50,554.835832
141.719103,50,554.964242
80.891076,50,555.091926
321.943096,50,555.221791
511.648164,50,555.349659
185.477311,50,555.477747
265.925129,50,555.605375
33.356581,50,555.7381
427.359913,50,555.865838
462.444963,50,555.993428
180.538291,50,556.120923
408.52746,50,556.251076
334.165496,50,556.379114
400.943101,50,556.506743
329.961616,50,556.634726
360.564198,50,556.765589
169.405031,50,556.894619
301.081626,50,557.02249
427.663823,50,557.150321
194.71299,50,557.280498
394.950502,50,557.408684
496.407985,50,557.540631
259.434886,50,557.669402
496.450004,50,557.802761
292.007346,50,557.931094
383.101061,50,558.059025
328.765494,50,558.186924
169.86883,50,558.317795
264.34381,50,558.446071
363.690972,50,558.574153
52.408775,50,558.702871
89.530105,50,558.834114
154.869676,50,558.963289
382.241258,50,559.091473
300.096243,50,559.219394
364.092535,50,559.349545
496.191338,50,559.477834
230.487368,50,559.60541
415.561327,50,559.733296
134.27108,50,559.865799
314.527139,50,559.994616
199.374971,50,560.121974
82.101434,50,560.249718
256.67366,50,560.380047
344.783621,50,560.511266
394.98046,50,560.64057
460.010816,50,560.768664
227.86532,50,560.899577
446.169852,50,561.027481
461.011432,50,561.155283
192.261842,50,561.282961
384.294123,50,561.413575
294.528073,50,561.541301
456.010476,50,561.668841
105.727023,50,561.796456
237.215831,50,561.928558
373.918674,50,562.056161
42.956079,50,562.184532
484.076216,50,562.31317
449.022008,50,562.443211
263.600842,50,562.571632
132.726399,50,562.699668
101.246712,50,562.827453
465.959339,50,562.957913
257.132827,50,563.085969
381.873096,50,563.214063
432.113819,50,563.341816
370.616852,50,563.472317
55.84074,50,563.600579
163.539937,50,563.729075
279.205689,50,563.857016
97.816697,50,563.989471
272.584588,50,564.117478
503.258181,50,564.245393
37.342999,50,564.373215
367.990757,50,564.503257
519.764806,50,564.631401
311.205687,50,564.759257
431.083885,50,564.886772
191.823126,50,565.016549
179.568756,50,565.144462
377.984483,50,565.272215
388.443609,50,565.399803
254.318717,50,565.530107
441.805754,50,565.657949
397.274567,50,565.785655
179.040403,50,565.913134
274.789076,50,566.044908
486.300833,50,566.172681
369.86713,50,566.30042
45.393197,50,566.42853
351.325907,50,566.558537
256.33001,50,566.686712
119.931426,50,566.814852
181.421405,50,566.942948
406.343007,50,567.073907
395.387015,50,567.201894
150.220557,50,567.329947
516.573014,50,567.458106
126.27507,50,567.588215
406.024678,50,567.716102
308.734362,50,567.843929
402.28853,50,567.971598
515.957235,50,568.104183
188.007093,50,568.232286
386.206443,50,568.359906
70.074934,50,568.488072
294.947387,50,568.617618
457.189712,50,568.745387
56.14246,50,568.873033
261.252789,50,569.00081
313.877467,50,569.131864
390.287569,50,569.259615
331.53053,50,569.387675
74.775402,50,569.515949
226.316445,50,569.646175
464.288415,50,569.774153
469.030341,50,569.902083
502.282869,50,570.030044
330.213603,50,570.162562
124.735604,50,570.290523
357.556322,50,570.418561
494.471531,50,570.546694
470.226603,50,570.676692
342.246847,50,570.806998
92.444589,50,570.951166
66.095164,50,571.080391
343.928807,50,571.210988
196.121153,50,571.339535
461.536553,50,571.467475
357.759995,50,571.595289
291.044225,50,571.725535
530.445687,50,571.853749
381.942948,50,571.981455
154.282514,50,572.109004
328.684676,50,572.241183
358.681662,50,572.369077
